0 1 0 0 0 0 0 0
0.2 1 0 0 0 0 0 0
0.4 1 0 0 0 0 0 0
0.6 1 0 0 0 0 0 0
0.8 1 0 0 0 0 0 0
1 1 0 0 0 0 0 0
1.2 1 0 0 0 0 0 0
1.4 1 0 0 0 0 0 0
1.6 1 0 0 0 0 0 0
1.8 1 0 0 0 0 0 0
2 1 0 0 0 0 0 0
2.2 1 0 0 0 0 0 0
2.4 1 0 0 0 0 0 0
2.6 1 0 0 0 0 0 0
2.8 1 0 0 0 0 0 0
3 1 0 0 0 0 0 0
3.2 1 0 0 0 0 0 0
3.4 1 0 0 0 0 0 0
3.6 1 0 0 0 0 0 0
3.8 1 0 0 0 0 0 0
4 1 0 0 0 0 0 0
4.2 1 0 0 0 0 0 0
4.4 1 0 0 0 0 0 0
4.6 1 0 0 0 0 0 0
4.8 1 0 0 0 0 0 0
5 1 0 0 0 0 0 0
5.2 1 0 0 0 0 0 0
5.4 1 0 0 0 0 0 0
5.6 1 0 0 0 0 0 0
5.8 1 0 0 0 0 0 0
6 1 0 0 0 0 0 0
6.2 1 0 0 0 0 0 0
6.4 1 0 0 0 0 0 0
6.6 1 0 0 0 0 0 0
6.8 1 0 0 0 0 0 0
7 1 0 0 0 0 0 0
7.2 1 0 0 0 0 0 0
7.4 1 0 0 0 0 0 0
7.6 1 0 0 0 0 0 0
7.8 1 0 0 0 0 0 0
8 1 0 0 0 0 0 0
8.2 1 0 0 0 0 0 0
8.4 1 0 0 0 0 0 0
8.6 1 0 0 0 0 0 0
8.8 1 0 0 0 0 0 0
9 1 0 0 0 0 0 0
9.2 1 0 0 0 0 0 0
9.4 1 0 0 0 0 0 0
9.6 1 0 0 0 0 0 0
9.8 1 0 0 0 0 0 0
10 1 0 0 0 0 0 0
10.2 1 0 0 0 0 0 0
10.4 1 0 0 0 0 0 0
10.6 1 0 0 0 0 0 0
10.8 1 0 0 0 0 0 0
11 1 0 0 0 0 0 0
11.2 1 0 0 0 0 0 0
11.4 1 0 0 0 0 0 0
11.6 1 0 0 0 0 0 0
11.8 1 0 0 0 0 0 0
12 1 0 0 0 0 0 0
12.2 1 0 0 0 0 0 0
12.4 1 0 0 0 0 0 0
12.6 1 0 0 0 0 0 0
12.8 1 0 0 0 0 0 0
13 1 0 0 0 0 0 0
13.2 1 0 0 0 0 0 0
13.4 1 0 0 0 0 0 0
13.6 1 0 0 0 0 0 0
13.8 1 0 0 0 0 0 0
14 1 0 0 0 0 0 0
14.2 1 0 0 0 0 0 0
14.4 1 0 0 0 0 0 0
14.6 1 0 0 0 0 0 0
14.8 1 0 0 0 0 0 0
15 1 0 0 0 0 0 0
15.2 1 0 0 0 0 0 0
15.4 1 0 0 0 0 0 0
15.6 1 0 0 0 0 0 0
15.8 1 0 0 0 0 0 0
16 1 0 0 0 0 0 0
